Time,Open,High,Low,Close,Volume,Count,Wap
20180417,156,157.49,155.75,157.3,29955.82,12332,156.947
20180418,157.61,158.37,157.16,157.8,27034.01,13656,157.751
20180419,157.45,157.54,155.88,156.39,24442.99,11923,156.648
20180420,156.17,156.74,155.15,155.68,29015.94,12649,155.738
20180423,155.5,156.29,154.58,155.59,21825.98,10996,155.39
20180424,156,156.63,153.2,154.7,38810.28,17533,154.836
20180425,154.22,154.79,152.97,154.66,45347.61,14443,154.055
20180426,154.11,155.4,153.94,154.96,27156.27,11042,154.72
20180427,154.75,155.37,153.78,154.62,34828.09,11915,154.705
20180430,154.93,155.65,153.14,153.44,29865.14,11407,153.884
20180501,153.15,154.44,151.72,154.37,48213.32,18143,153.259
20180502,154.16,155.78,153.68,154.38,29210.78,12998,154.761
20180503,154.63,154.64,152.16,154.08,43361.38,19925,153.612
20180504,154.09,156.49,152.81,155.79,30481.06,13306,155.412
20180507,156.15,157.86,156.1,157.05,30279.67,12437,157.042
20180508,156.82,158.09,156.54,157.87,30875.47,15729,157.414
20180509,158.35,159.09,157.39,158.8,26749.53,11240,158.525
20180510,159,160.17,158.76,159.67,27626.5,12783,159.489
20180511,159.61,160.12,157.7,160.03,25107.92,11310,159.691
20180514,160.22,160.68,158.91,159.43,25830.44,13501,159.622
20180515,159,159.58,158.17,159.08,32460.92,17764,159.029
20180516,159.37,161.31,159.2,161.11,33290.72,13310,160.664
20180517,160.74,162,160.72,161.86,30850.55,14140,161.576
20180518,161.84,162.31,161.47,161.79,24952.78,10611,161.971
20180521,162.29,163.24,162.24,163.03,29927.54,12288,162.859
20180522,163.45,163.45,161.63,161.65,24808.91,11429,162.399
20180523,161.16,162.28,161,161.99,23784.53,11774,161.725
20180524,162.11,162.35,160.63,162.3,21107.85,9481,161.736
20180525,162.34,162.56,161.48,161.84,18917.6,9010,161.796
20180529,160.79,162.22,160,161.46,35689.33,15788,161.308
20180530,162,164.39,162,163.85,44745.45,18124,163.853
20180531,164.31,164.58,162.34,162.97,50639.95,19056,163.152
20180601,163.47,164.37,163.28,164.08,41508.75,15065,163.91
20180604,164.49,164.71,163.32,164.63,25170.32,11485,164.231
20180605,164.64,165.86,164.35,165.7,21667.89,10526,165.295
20180606,165.9,167.1,165.59,166.86,27596.43,11077,166.442
20180607,166.92,167.23,165.23,166.21,27840.98,13415,166.133
20180608,165.41,166.61,165.35,166.5,22297.12,10397,166.33
20180611,166.54,167.11,166.16,166.9,26170.21,10141,166.733
20180612,166.77,167.93,166.54,167.62,20186.31,9811,167.371
20180613,167.64,167.86,166.63,166.86,35567,17945,167.236
20180614,166.73,167.96,166.61,167.76,29704.22,13143,167.441
20180615,167.28,167.97,166.53,167.64,39419.56,18378,167.395
20180618,167,168.79,166.61,168.03,28042.8,12059,167.943
20180619,166.99,168.79,166.5,168.79,49092.97,20490,167.998
20180620,169.41,170.2,168.96,170.19,34213.58,15585,169.784
20180621,169.72,170.21,167.78,168.38,43104.64,18174,168.689
20180622,168.64,169.2,167.31,167.83,66089.53,25474,167.964
20180625,167.23,167.38,164.15,165.24,55658.18,26748,165.274
20180626,165.16,166.65,164.72,166.28,31810.29,15413,165.832
20180627,165.2,166.51,163.29,163.6,44364.57,20110,164.691
20180628,163.74,164.21,162.26,164.15,44232.52,22099,163.385
20180629,164.67,165.04,163.5,163.59,40591.26,15944,164.185
20180702,162.84,165.07,162.48,164.96,34022.89,15447,163.931
20180703,164.61,165.7,164.59,164.96,26370.13,12003,165.112
20180705,165.58,166.89,164.84,166.48,32451.99,15001,166.059
20180706,166.74,168.59,166.29,168.59,32583.09,15348,167.974
20180709,168.67,169.55,168.39,169.55,24365.76,12473,169.02
20180710,169.34,169.87,167.25,167.38,36738.04,16137,168.582
20180711,167.3,168.61,167.05,167.3,39685.57,19630,167.562
20180712,167.89,168.25,166.64,167.9,33684.75,15661,167.622
20180713,167.5,168.73,167.42,167.6,31123.15,12865,167.805
20180716,167.71,168.03,165.96,166.82,27815.34,12858,166.752
20180717,166.9,167.99,166.59,167.62,23128.44,11807,167.502
20180718,167.56,168.05,166.57,168.04,21062.89,11018,167.517
20180719,167.79,169.24,167.26,169.03,30614.39,14516,168.696
20180720,168.96,169.3,168.35,168.54,36396.95,12648,168.692
20180723,168.16,169.14,167.81,169.02,19375.83,10036,168.556
20180724,169.05,169.75,166.22,166.72,44070.69,19864,167.475
20180725,166.8,167.69,166.14,167.43,22498.62,9457,167.109
20180726,167.55,169.36,167.47,168.64,33908.1,15957,168.398
20180727,168.82,168.85,164.8,164.95,47294.18,23626,165.854
20180730,164.71,166.02,164.05,164.25,34261.65,17999,164.846
20180731,164.27,166.61,164.08,166.03,42968.83,17697,165.715
20180801,165.65,166.24,164.5,165.75,28821.03,15923,165.497
20180802,165.05,167.25,164.43,167.17,30345.9,15367,166.523
20180803,167.18,167.67,165.61,166.45,36936.7,14532,166.373
20180806,166.17,167.51,165.9,167.44,24471.07,11422,167.073
20180807,167.66,168.48,167.6,167.86,23571.27,12975,167.924
20180808,167.82,167.98,166.5,167.46,22594.71,11681,167.466
20180809,167.62,168.71,167.56,167.88,18409.66,9505,168.228
20180810,167.36,168.66,166.91,167.67,31730.73,18460,167.873
20180813,166.96,168.04,165.88,166.78,36557.14,15022,166.803
20180814,167.21,168.6,166.87,168.45,26885.63,12712,168.077
20180815,168.01,168.01,165.16,166.29,45120.97,20613,166.202
20180816,166.48,168.17,166.48,167.65,30139.34,13224,167.552
20180817,167.75,168.6,166.95,168.53,24565.37,12496,167.968
20180820,168.9,169.18,167.84,168.72,19961.77,9064,168.776
20180821,168.9,171.36,168.89,169.87,32744.87,15218,170.61
20180822,170,171.48,170,171.34,22311.61,10629,171.075
20180823,171.27,171.52,170.18,170.76,18918.21,8380,170.845
20180824,170.88,171.78,170.88,171.64,33311.9,8816,171.514
20180827,171.86,172.94,171.63,172.16,31359.51,12577,172.113
20180828,172.01,172.48,171.11,172.02,23393.96,8790,171.892
20180829,172.18,172.76,171.47,172.65,20774.64,9323,172.294
20180830,172.34,173.23,171.83,172.33,25763.85,11407,172.429
20180831,172.36,173.49,171.8,173.38,23668.64,8699,172.801
20180904,173.4,173.4,171.12,172.44,35265.34,13507,172.159
20180905,171.97,172.28,170.36,171.75,28111.57,13827,171.562
20180906,172.02,172.47,170.42,170.51,28347.52,15180,171.073
20180907,170.63,171.44,169.67,170.52,32945.92,14902,170.542
20180910,170.97,171.68,170.39,171.11,20018.83,8536,170.899
20180911,170.73,171.6,170,171.26,21588.2,11115,170.899
20180912,171.09,171.12,169.34,170.65,26539.89,13350,170.357
20180913,170.85,171.54,170.26,170.67,20757.39,10818,170.753
20180914,170.9,171.93,170.42,171.43,26390.29,12019,171.306
20180917,171.11,171.53,169,169.1,38407.78,17850,170.032
20180918,170,170.7,169.63,170.62,23361.69,11279,170.296
20180919,170.18,171.06,169.08,169.8,26069.69,13234,169.844
20180920,169.87,171.65,169.8,171.52,28859.52,13420,170.787
20180921,171.76,171.85,170.22,170.3,32415.24,13752,170.782
20180924,170.18,170.49,168.77,169.73,23535.66,11337,169.576
20180925,170,170.51,169.85,170.34,16175.84,7868,170.211
20180926,170.2,170.2,167.71,168.11,32112.38,13636,168.811
20180927,168,168.69,167.76,168.2,24925.87,11128,168.169
20180928,167.92,169,167.14,168.8,34150.87,14579,168.499
20181001,169.52,169.52,165.77,166.43,49361.77,19357,167.278
20181002,165.92,166.53,164.19,164.67,43330.71,20187,165.116
20181003,165,166.72,164.52,165.94,38016.1,19261,165.737
20181004,165,165.64,163.13,163.96,37758,18914,164.032
20181005,163.59,164.24,160.66,162.4,59489.23,30499,162.327
20181008,161.99,162.4,160.56,161.85,33651,17023,161.611
20181009,161.68,162.74,160.98,161.4,34172.67,16919,161.726
20181010,161.11,161.4,155.3,155.58,67661.7,33754,158.251
20181011,155.05,157.31,153.24,155,135547.27,62662,155.053
20181012,155.86,155.92,151.89,154.3,85216.39,42350,153.704
20181015,152.95,155.29,152.46,154.17,51328.93,23773,153.969
20181016,154.56,158.88,154.05,158.65,53549,23471,157.125
20181017,158.25,158.32,155.89,157.76,44398.09,25413,157.457
20181018,157.86,157.86,154.38,155.01,38529.33,18450,155.654
20181019,155.28,156.36,152.75,153.25,45126.78,21014,154.048
20181022,153.6,154.45,152.52,152.87,33475.69,16729,153.387
20181023,151.99,152.89,148.93,152.03,59421.17,28064,151.06
20181024,151,151.98,145.74,146.29,52056.35,26091,148.49
20181025,147,149.82,146.43,147.76,53842.87,24620,148.558
20181026,147.17,149.41,144.71,147.99,67058.68,33209,147.285
20181029,148.03,150.63,145.07,146.88,51813.39,26129,148.243
20181030,148,150.36,146.51,150.08,52169.81,27187,148.751
20181031,150.69,151.83,149.85,150.4,63264.56,22991,150.627
20181101,150.41,153.77,150.41,152.97,47598.41,20023,152.795
20181102,154.9,154.9,152.44,153.94,40109.92,18972,153.777
20181105,153.7,154.66,152.36,154.29,26696.78,12187,153.545
20181106,153.51,155.16,153.41,154.42,22762.72,10767,154.393
20181107,155.34,157.51,154.8,157.37,45206.27,17151,156.469
20181108,156.74,157.9,156.34,157.04,24517.28,11713,156.966
20181109,156.23,156.23,152.96,153.99,32936.04,15701,154.251
20181112,154.38,154.4,150.61,150.61,34381.85,15767,151.988
20181113,151.99,153.08,150.3,151.35,28596.08,15303,151.465
20181114,149.74,152.49,148.49,149.24,50458.99,19822,150.158
20181115,149.55,152,148.14,151.32,38206.46,20867,150.264
20181116,150.73,152.32,150.07,152.24,35427.28,15159,151.378
20181119,152.2,152.2,148.37,148.93,32864.18,16253,149.62
20181120,148.17,148.57,145.25,146.02,43867.55,20014,146.684
20181121,146.71,149.35,146.3,148.18,26243.08,13526,148.152
20181123,147.29,149.3,146.5,147.7,14878.28,6579,148.15
20181126,149.5,150.4,148.74,148.83,23282.23,11614,149.644
20181127,149.72,149.73,148.29,148.7,21145.58,10937,148.816
20181128,148.9,152.37,147.7,151.72,37297.05,16898,150.837
20181129,151.9,152.73,150.44,151.74,21952.62,12948,151.747
20181130,151.5,152.86,151.09,152.82,27626.11,12117,152.233
20181203,155.11,155.3,152.03,153.51,33303.64,15951,153.653
20181204,153.22,154.13,147.14,147.94,57573.82,27648,148.938
20181206,146.55,147.39,143.44,147.06,61361.44,29502,145.658
20181207,146.22,148.25,143.28,143.95,42644.12,20416,145.08
20181210,143.91,145,141.45,143.46,44674.97,23715,143.467
20181211,143.71,146.19,142.39,144.05,40105.64,21244,144.161
20181212,144.24,146.76,144.24,145,42197.03,22472,145.589
20181213,145,145.69,142.41,142.43,32193.47,17131,143.451
20181214,141.48,143.23,140.1,140.49,36322.9,18700,141.503
20181217,140.75,140.88,136.16,137.87,62479.58,33254,138.384
20181218,137.71,139.17,135.67,136.73,60557.39,34983,137.542
20181219,137.2,138.59,133.09,133.95,71077.48,38802,135.705
20181220,133.45,135.1,130.23,132.3,88855.35,46155,132.184
20181221,131.79,132.94,127.99,128.3,81541,42026,129.991
20181224,128.97,129.11,125.11,125.35,48032.03,21775,126.934
20181226,125.45,132.17,125.45,131.26,63679.24,31655,128.944
20181227,130.87,132.62,127.88,132.17,62941.59,29856,130.324
20181228,132.9,135,131.55,133,54756.12,28869,132.995
20181231,133.86,134.41,131.8,134.05,47353.24,23201,133.26
20190102,131.68,135.17,131.55,132.95,42789.76,21805,133.889
20190103,132.89,134.62,131.6,131.69,44051.41,23559,132.913
20190104,132.79,137.6,132.79,137.3,53641.63,26551,136.484
20190107,137,140.35,136.71,139.93,39196.33,20859,139.244
20190108,140.02,141.88,139.4,141.72,39430.86,21103,140.993
20190109,142,143.39,141.63,142.25,34133.95,16485,142.64
20190110,141.93,143.74,141.35,143.55,30879.96,15428,142.905
20190111,143.44,143.98,142.68,143.7,29138.75,14068,143.439
20190114,142.98,143.44,142.09,142.77,29107.27,15268,142.771
20190115,142.77,143.64,142.11,143.33,35003.61,15045,143.134
20190116,143.51,145.25,143.5,144.05,35500.38,14389,144.517
20190117,143.76,146.33,143.67,146.03,25927.57,14348,145.334
20190118,146.22,147.92,146.01,147.39,37918.39,19225,147.062
20190122,146.43,146.74,144.05,145.07,35333.77,16807,145.133
20190123,145.4,146.18,143.46,144.4,23858.81,12769,144.672
20190124,144.79,145.75,144.33,145.34,25727.14,12846,145.195
20190125,146.15,147.63,146.05,147.38,32263.42,15235,147.206
20190128,146.75,146.91,145.38,145.81,34566.16,15683,146.281
20190129,146.33,146.94,145.89,146.38,16544.23,8370,146.398
20190130,146.6,148.33,145.68,147.86,29019.9,14155,147.297
20190131,148,149.48,147.51,149.35,36452.43,15518,148.782
20190201,149.28,149.68,148.59,149.39,25233.61,11022,149.213
20190204,149.33,150.96,148.88,150.72,26541.16,12166,150.3
20190205,151.01,151.59,150.25,150.94,22744.68,10878,151.032
20190206,150.6,151.37,150.11,150.72,16200.63,8291,150.823
20190207,150.16,150.7,148.41,149.29,26253.41,13543,149.591
20190208,149.17,150.05,148.51,149.99,19294.16,9358,149.453
20190211,150.41,151.4,149.63,151.35,22734.21,8995,150.69
20190212,151.9,153.46,151.8,153.38,29556.71,11942,152.738
20190213,153.3,153.76,152.71,153.06,23677.98,9752,153.364
20190214,153.66,154.37,152.41,153.31,28644.32,12900,153.572
20190215,153.69,156.37,153.69,156.25,35958.42,15337,155.639
20190219,156,157.1,155.44,156.63,19789.91,8046,156.465
20190220,156.48,157.57,156.41,157.32,22587.79,10889,157.13
20190221,157.63,157.8,156.08,156.89,24077.3,10637,156.711
20190222,157.26,158.35,157.11,158.35,23207.43,12334,157.839
20190225,158.71,159.49,157.85,157.9,21619.23,10733,158.729
20190226,157.96,158.18,156.61,156.82,28989.14,13896,157.512
20190227,156.32,157.51,156.13,157.21,27357.34,11645,156.907
20190228,156.92,157.48,156.37,156.95,30991.39,11356,156.886
20190301,157.72,158.33,156.76,158.32,30540.29,11864,157.943
20190304,158.62,158.77,155.59,156.61,32584.31,15335,156.936
20190305,157,157.17,155.8,155.83,26341.33,12573,156.378
20190306,155.94,156.21,152.73,152.73,43860.82,21105,154.017
20190307,152.94,153.5,151.38,151.49,36247.5,18374,152.063
20190308,151.38,152.04,150.62,152.02,30305.26,16583,151.216
20190311,151.91,154.75,151.9,154.68,32713.33,13974,153.62
20190312,154.34,154.97,153.81,154.19,23338.62,11765,154.319
20190313,154.37,155.73,154.37,155.19,23975.96,12037,155.196
20190314,154.75,155.39,154.07,154.35,24159.62,10769,154.508
20190315,154.67,155.87,154.34,154.76,32282.94,12929,154.967
20190318,154.95,156.45,154.48,155.94,24098.96,11932,155.513
20190319,156.28,156.67,154.51,154.71,27912.45,13286,155.535
20190320,154.59,155.41,152.41,153.3,41367.43,20665,153.841
20190321,153.1,156.05,152.52,155.32,49812.57,24136,154.978
20190322,155.15,155.15,149.51,149.55,63257.01,30423,150.983
20190325,149.3,151.31,148.41,150.81,42326.84,19051,149.989
20190326,150.98,152.82,150.8,151.6,36657.48,17864,151.687
20190327,152.13,152.2,149.49,150.96,33511.06,16752,151.005
20190328,151.11,153.16,150.94,153.05,28779.5,14691,152.144
20190329,153.02,153.96,152.11,153.21,37386.17,15700,153.089
20190401,154,154.92,153.72,154.76,32535.14,14446,154.425
20190402,154.55,154.95,153.52,154.11,24355.42,11794,154.265
20190403,154.92,156.14,154.74,155.25,29507.79,14458,155.463
20190404,155.15,156.03,154.84,155.73,26812.08,12080,155.628
20190405,156.1,157.59,156.01,157.43,29598.94,13978,157.052
20190408,156.88,157.5,156.08,157.06,25637.06,12475,156.868
20190409,156.87,157.09,154.91,155.12,34671.76,12603,155.637
20190410,155.49,157.51,155.33,157.48,39891.46,12748,156.862
20190411,157.05,157.66,156.82,156.92,21978.14,10542,157.18
20190412,157.42,158.16,157.12,157.68,23230.55,10648,157.657
20190415,157.93,158.09,156.5,157.17,18896.34,9246,157.164
20190416,157.76,157.88,156.99,157.36,23566.21,10825,157.447
20190417,157.84,158.14,155.2,156.03,31489.24,15533,156.202
20190418,155.36,156.41,154.67,155.77,43182.64,14987,155.598
20190422,155.42,155.8,154.53,155.25,21195.01,10117,155.125
20190423,155.25,158.04,155.11,157.87,37105.86,17376,157.206
20190424,157.41,158.69,157.37,157.8,31867.12,14591,158.092
20190425,157.69,157.77,155.48,156.66,33754.32,16995,156.607
20190426,156.73,158.48,156.4,158.15,30944.45,14193,157.762
20190429,158.63,159.61,158.13,159.03,21508.79,11550,159.101
20190430,159.25,159.35,156.97,158.49,32718.8,14850,158.258
20190501,158.79,158.89,156.22,156.51,32541,16362,157.687
20190502,156.57,158.14,155.68,157.66,39143.56,20155,156.923
20190503,158,160.74,157.81,160.7,43959.92,19067,159.692
20190506,157.92,161.1,157.4,159.92,34971.23,20072,159.794
20190507,159.92,159.92,156.26,157.68,46611.49,22577,157.894
20190508,157.41,158.09,156.66,156.76,31190.54,16147,157.222
20190509,155.7,156.64,153.75,156.32,39470.37,23114,155.475
20190510,156.4,157.1,153.68,156.81,41349.92,21517,155.526
20190513,154.56,155.05,150.91,151,45193.66,24479,152.151
20190514,152.1,154.17,151.71,153.8,23205.35,13460,153.123
20190515,153.66,154.41,152.07,154.04,30609.68,16204,153.455
20190516,154.21,156.17,154.21,155.23,22588.01,12371,155.271
20190517,154.23,155.26,152.67,152.84,35445.73,16885,153.555
20190520,152.96,152.96,151.41,152.14,28903.16,15563,151.953
20190521,152.36,154.04,152.36,153.8,22347.73,10748,153.562
20190522,153.47,153.9,152.01,152.37,22287.59,11884,152.759
20190523,151.82,151.82,148.6,149.7,37412.52,19356,149.625
20190524,150.17,151.09,149.79,150.85,31357.73,13139,150.647
20190528,150.87,151.64,149.59,149.86,31074.81,13863,150.237
20190529,149,149.11,147.38,148.3,32806.15,17927,148.256
20190530,148.67,149.58,146.6,146.64,26952.68,13959,148.186
20190531,146.41,146.84,145.32,145.93,48825.56,17390,145.989
20190603,145.15,147.2,145.03,146.88,42730.22,18886,146.32
20190604,147.28,150.51,147.28,150.4,35226.36,15218,149.028
20190605,150.93,151,148.61,149.58,29363.36,12829,149.936
20190606,150.38,150.68,148.31,149.6,29411.12,15074,149.282
20190607,150.26,151.49,149.69,150.86,27250.66,12118,150.844
20190610,151.1,153.14,151.01,151.8,31738.11,15119,152.117
20190611,152.31,153.23,150.58,151.15,22163.47,12435,151.612
20190612,150.94,151.89,150.62,151.85,17535.65,8301,151.307
20190613,152,153.18,151.89,152.92,24525.97,10077,152.753
20190614,152.81,153.11,151.72,151.8,23295.5,9385,152.074
20190617,151.47,152.89,151.47,152.33,16318.68,8072,152.287
20190618,152.74,155.14,152.73,154.19,33252.02,15191,154.183
20190619,154.01,155.1,153.5,155.03,21167.89,10649,154.23
20190620,155.47,156.23,154.45,155.05,23375.5,12505,155.446
20190621,155.18,155.23,153.61,153.7,32258.89,13312,154.2
20190624,154.27,154.4,152.01,152.28,32967.4,13134,152.7
20190625,152,152.5,150.9,151.05,28952.08,13541,151.663
20190626,151.19,152.22,150.65,150.8,27952.5,13485,151.246
20190627,151.41,153.98,150.75,153.7,37451.44,14744,153.019
20190628,153.98,156.34,153.85,156.14,62896.1,26363,155.438
20190701,156.91,158.03,155.22,155.99,37633.66,17215,156.329
20190702,155.75,156.11,154.27,155.25,33446.35,13643,154.997
20190703,155.64,156.61,155.2,156.37,18574.12,7642,156.056
20190705,156.35,156.84,154.86,156.59,27439.42,11156,156.18
20190708,156.52,156.57,154.89,154.94,17256.7,7656,155.441
20190709,154.46,155.43,154.46,155.29,19129.12,8223,154.968
20190710,155.18,156.56,154.8,155.6,34065.68,10508,155.73
20190711,155.71,156.07,154.23,154.93,23791.91,9981,154.892
20190712,155.23,156.66,154.89,155.92,25959.34,10168,155.963
20190715,156.45,156.7,154.86,155.41,19046.39,7785,155.395
20190716,155.23,156.2,154.68,155.32,22044.23,9753,155.489
20190717,155.59,155.65,153.73,153.93,22480.67,9573,154.417
20190718,153.92,155.24,153.73,154.89,26289.86,11775,154.412
20190719,154.96,155.41,153.3,153.49,26574.63,9797,154.458
20190722,154.01,154.69,153.41,153.75,19418.67,8949,153.854
20190723,154,154.72,153.54,154.6,22800.47,9052,154.32
20190724,154.16,157.45,154.13,157.37,34791.21,14516,156.31
20190725,157.42,157.79,155.09,155.35,27973.52,11568,155.885
20190726,155.56,157.41,155.23,156.81,22771.99,10148,156.698
20190729,157.08,157.36,155.6,156.28,20771.29,8913,156.168
20190730,155.69,157.84,154.71,157.61,31222.72,13220,156.764
20190731,157.95,159.23,155.56,156.48,56228.72,23482,157.56
20190801,156.85,158.16,153.6,153.9,59983.7,28302,155.61
20190802,153.15,154.14,151.28,152.65,47556.51,20417,152.49
20190805,150.77,150.77,144.45,144.57,57395.71,28397,148.109
20190806,148.08,149.69,147.39,148.65,32903.48,17218,148.669
20190807,149.66,149.95,146.7,148.72,34244.52,16971,148.409
20190808,149.68,152.67,149.2,152.24,32088.51,13324,151.814
20190809,151.81,152.23,150.03,150.62,30565.62,14382,150.82
20190812,150.99,150.99,148.33,148.47,28096.04,12569,148.961
20190813,148.5,151.79,147.68,150.48,30856.95,14152,150.223
20190814,150.14,150.14,145.75,146.39,46788.85,20232,146.713
20190815,147.08,147.73,144.79,145.91,42864.89,18067,145.723
20190816,146.98,148.89,146.11,148.69,33413.64,13224,148.083
20190819,149.79,150.89,149.75,149.77,27070.14,10479,150.342
20190820,150.3,150.35,148.68,149.05,22188.01,9191,149.403
20190821,149.98,151.06,149.81,150.9,24252.63,9292,150.35
20190822,150.25,151.07,149.15,149.99,20151.49,8772,150.112
20190823,150.55,150.68,144.93,145.54,62798.86,27196,146.759
20190826,146.44,147.62,145.39,147.22,45779.65,14298,146.691
20190827,147.22,148.11,144.66,145.29,37780.81,15414,145.793
20190828,144.85,147.38,144.22,146.36,33875.39,13688,146.135
20190829,147.55,149.29,147.43,149,32229.94,11893,148.892
20190830,149.54,150.16,148.05,148.61,30883.76,12103,148.911
20190903,147.05,148.31,146,146.36,36262.76,16591,146.826
20190904,148.08,148.36,147.18,147.74,23830.3,9530,147.818
20190905,149.09,151.9,149.09,150.53,41172.5,16290,150.588
20190906,150.84,151.23,149.84,150.06,21689.88,9366,150.462
20190909,151,152.23,150.07,151.85,36307.01,14092,151.456
20190910,151.27,154.02,150.9,153.92,46790.23,17434,152.948
20190911,154.42,158,153.56,157.97,56739.21,22190,155.997
20190912,157.32,157.9,155.58,157.47,54437.03,22946,156.88
20190913,157.8,158.92,157.14,157.35,37969.16,18931,157.813
20190916,156.8,158.74,156.63,158.15,32712.3,14707,157.934
20190917,157.87,157.87,156.45,157.54,25967.64,11622,157.241
20190918,157.53,157.63,155.07,156.32,32683.07,14763,156.33
20190919,156.24,157.81,155.5,155.79,27880.5,12126,156.577
20190920,156.31,156.64,154.48,154.64,42189.94,16662,155.619
20190923,155.53,156.21,154.56,156.06,28950.02,11789,155.351
20190924,155.18,155.44,151.85,152.63,42159.66,17965,152.99
20190925,151.99,154.35,151.8,154.01,33325.15,14211,153.324
20190926,154.45,154.51,151.96,152.39,32871.54,13537,152.652
20190927,152.74,153.22,150.5,151.35,38922.46,18716,151.727
20190930,151.99,152.24,150.8,151.61,31911.38,12063,151.54
20191001,151.85,153.34,148.05,148.68,47230.53,25291,149.969
20191002,147.85,147.85,145.86,146.97,44237.11,21838,146.834
20191003,147.28,147.94,144.94,147.43,41848.51,22594,146.767
20191004,147.06,149.24,146.83,149.08,33181.23,15730,148.317
20191007,148.3,150.06,148.11,148.93,30582.66,15961,149.114
20191008,148.73,148.73,146.11,146.35,37993.89,21647,146.818
20191009,147.18,148,145.42,145.85,21545.36,10853,147.202
20191010,146.9,148.58,146.87,148.1,27568.7,13738,147.783
20191011,148.73,151.96,148.73,150.42,54819.36,25961,150.892
20191014,150,150.15,149.12,150.03,16586.79,7788,149.665
20191015,150.43,152.11,149.79,151.35,25609.64,13547,151.268
20191016,151.01,152.27,150.85,151.3,20825.56,11602,151.644
20191017,151.7,153.51,151.7,153.2,25202.49,11943,153.078
20191018,153.33,153.5,151.45,152.69,29930.56,12863,152.723
20191021,153.55,154.98,153.53,154.15,28202.52,13068,154.318
20191022,154.04,155.05,153.75,154.12,17962.89,9930,154.307
20191023,154.24,154.82,153.55,154.65,13741.52,7617,154.292
20191024,154.62,155.05,153.47,154,15153.83,7470,154.173
20191025,154.32,155.53,153.89,155.08,21194.3,10157,154.932
20191028,155.38,156.98,155.27,156.47,26146.25,11455,156.436
20191029,156.05,157.34,155.86,156.85,19751.63,9248,156.794
20191030,156.78,156.93,155.28,156.44,28420.21,14166,156.091
20191031,156.24,156.24,154.24,155.43,36052.25,17406,155.151
20191101,155.7,158.23,155.53,158.17,30551.79,14698,157.681
20191104,158.66,159.7,158.47,159.01,27413.51,11873,159.002
20191105,159.48,160.45,158.84,158.84,25209.87,12126,159.384
20191106,158.99,159.33,157.82,158.34,32297.02,10386,158.321
20191107,159.28,160.17,158.18,158.51,29021.61,13809,159.012
20191108,158.48,159.26,157.96,159.12,21004.27,10808,158.808
20191111,158.5,158.93,157.89,158.85,17143.62,6777,158.546
20191112,159,159.88,158.44,158.46,23560.68,10646,158.967
20191113,158,158.55,157.2,158.31,26836.82,13541,157.973
20191114,158.29,158.9,157.81,158.83,25773.9,9381,158.207
20191115,158.75,159.26,158.36,158.92,17926.7,8058,158.871
20191118,159.05,159.2,157.95,158.24,19814.66,8999,158.448
20191119,158.98,159.7,158.32,158.86,30692.8,11396,159.127
20191120,157.96,159.58,157.27,157.76,34306.18,16867,158.452
20191121,158.58,159.13,157.24,157.8,27198.43,11551,157.864
20191122,158.29,158.53,157.35,158.36,21534.28,9608,158.126
20191125,158.86,161.96,158.76,161.96,42448.94,17532,161.134
20191126,161.57,162.54,161.29,161.93,27229.8,12983,161.944
20191127,162.09,162.93,162.06,162.28,25214.8,9368,162.635
20191129,162.32,162.79,161.67,161.81,22161.51,7488,162.013
20191202,162.73,162.78,159.92,160.39,36423.96,15059,160.553
20191203,160.68,160.68,158.1,159.7,30022.25,14644,159.129
20191204,160.72,161.22,160.31,160.72,22727.22,9358,160.822
20191205,161.06,161.65,160.45,161.33,15768.61,7802,161
20191206,161.45,163.4,161.26,163.02,28974.04,12875,162.919
20191209,162.5,163.15,162.25,162.46,17030.74,6516,162.711
20191210,161.79,162.96,161.5,162.5,22898.23,9375,162.56
20191211,162.68,163.08,161.96,162.81,42332.42,8216,162.572
20191212,163.03,165.09,162.25,164.69,37977.39,21169,163.953
20191213,164.92,165.04,162.55,163.35,36054.86,18549,163.482
20191216,163.7,164.84,163.42,163.81,37888.85,12911,164.099
20191217,163.84,164.7,163.65,164.56,17772.1,9293,164.251
20191218,164.73,165.28,164.32,165.24,24035.74,9112,164.924
20191219,165.2,165.79,164.88,165.76,19244.67,7161,165.422
20191220,165.65,166.41,165.65,165.95,33985.58,9943,166.018
20191223,166.04,166.36,165.36,166.3,26896.25,7797,166.125
20191224,166.41,166.8,166.05,166.61,7532.16,3247,166.45
20191226,166.83,167.01,166.36,166.92,20413.07,6155,166.666
20191227,167.2,167.29,165.44,165.6,21443.77,8611,166.019
20191230,165.98,166.2,164.58,165.49,23319.19,9850,165.442
20191231,165.44,166.35,164.71,166.1,34201.14,11004,165.802
20200102,166.79,167.13,164.23,165.96,32683.18,13462,165.476
20200103,163.83,165.4,162.87,165.03,33495.78,14088,164.773
20200106,163.58,165.54,163.55,165.27,26237.36,10348,164.746
20200107,165.35,165.35,161.64,162.1,16830.5,7414,164.744
20200108,164.37,166.02,164.37,165.66,25139.81,10810,165.42
20200109,166.24,166.45,165.27,165.77,20334.5,8714,165.69
20200110,165.6,165.93,164.2,164.59,29800.62,11695,164.978
20200113,165.29,166.27,164.07,166.2,47109.39,10072,165.68
20200114,165.58,167.58,164.98,166.27,30145.63,14230,166.418
